Turn,Entropy,Ghost X position,Ghost Y position,Estimated X,Estimated Y,X bias,Y bias
159,1.8414117329558994,18.4,2.0,17.949876430287443,3.140478292211085,0.8300741418275344,1.4842869753266512
160,1.2014910934738436,18.2,2.0,18.198871578288948,3.123939002152217,0.9602256843422105,1.4743634012913303
161,1.7332368123015722,18.4,2.4,18.022215705273105,3.4776129978531953,0.795556858945379,1.686567798711917
162,1.3879471725240515,18.2,2.4,18.204472946085023,3.4249332210439754,0.9591054107829955,2.054959932626385
163,2.1786667732881857,18.0,2.4,17.42444737043744,4.217596353632591,1.5453315777375352,2.1305578121795548
164,2.468505896103338,18.0,2.6,16.54313014674977,5.0078352316858386,1.6741219119501374,2.4078352316858385
165,1.5498392355760384,18.4,2.8,17.622992089850612,3.710337891103179,1.0262047460896326,1.542067578220636
166,1.0340850083504984,18.6,2.4,18.17612124127718,3.182562430822774,0.5647757517445641,1.1095374584936644
167,0.9385528065358255,18.6,2.2,18.48118803778373,2.497400751248987,0.5037623924432537,0.6994801502497974
168,1.1861042011828673,18.4,2.2,18.20886243078298,3.1141715072716463,0.4417724861565958,1.2685029043629874
169,1.5299701854577652,18.8,2.4,17.90650946144592,3.7144135566874406,0.8934905385540788,1.8286481340124645
170,1.000318858807584,18.2,2.4,18.33413269721554,3.3385628908659006,0.6668265394431081,1.2031377345195404
171,1.3282404545385977,18.4,2.0,18.500112508682783,2.850550841012651,0.5000225017365565,1.3701101682025303
172,1.7882679240571775,18.4,2.2,18.05759436466464,3.772695091053812,0.7884811270670717,1.6636170546322873
173,2.120667374360644,18.4,2.0,17.128562858549767,4.779751814361644,1.7228622848701398,2.779751814361644
174,2.009532962792737,18.2,2.4,17.301455265619268,4.506935608589766,1.4191268406284394,2.1069356085897657
175,2.2620793332620677,18.0,3.2,17.14212492084314,4.627868038885607,1.7147250474941154,1.427868038885607
176,2.122996172689983,18.0,2.6,16.621552982026103,5.52279261546998,2.4270682107843387,2.9227926154699797
177,2.3687414364074355,17.8,3.0,16.849718404135686,5.260901476209205,2.090168957518588,2.260901476209205
178,2.3766139275047724,17.6,3.4,16.80624030937087,5.4383318531801,1.9162558143774775,2.0383318531800994
179,2.115976425305678,18.0,3.2,17.519442611251346,4.222054170822036,1.8883344332491923,1.7332325024932214
180,1.8522799705176816,17.8,3.2,17.40820480959286,4.31623919479134,1.755077114244284,2.189743516874804
181,1.9958614399929986,17.6,3.2,16.86076021552013,4.806193480694851,2.2835438706879216,2.483716088416911
182,1.729099371267584,17.2,3.4,17.2355207246398,4.235138002217589,1.658687565216119,1.8470276004435178
183,2.188084311203688,17.4,3.0,16.81220792311392,4.521139281478155,2.112675246131648,2.3042278562956313
184,1.9336331169638161,17.8,3.2,17.04778623496778,4.145147290740126,1.9713282590193315,2.0870883744440754
185,1.4506034818880187,17.6,2.8,17.475427590426516,3.5291032435124143,1.9147434457440902,1.7174619461074485
186,2.4331023552148356,17.8,3.2,16.74276304921921,4.3239069895968765,2.1543421704684738,2.194344193758126
187,1.4279281614428772,17.8,3.4,17.416717388925257,3.4399147466453592,1.349969566644846,2.0879829493290716
188,1.3908933294488925,18.0,3.0,17.881850609182074,3.041626035025105,0.8708896344907557,2.408325207005021
189,1.7516076343959643,17.8,3.4,18.036941853806464,2.7950919423874705,1.007388370761293,2.759018388477494
190,1.5514373637770071,18.0,3.8,17.936913208717424,3.166058163075239,0.8378520747695454,2.4332116326150475
191,1.1436939050873405,18.4,4.0,18.368329107896145,2.462265232343539,0.7263341784207711,2.492453046468708
192,1.3308148437667602,18.2,3.6,18.08912000575186,3.085410647500911,0.9821759988496283,3.0170821295001824
193,1.1193716628553045,18.0,3.6,18.484150080009275,2.3586454242003305,0.8968300160018551,2.8717290848400663
194,0.6538637094095966,17.8,3.6,18.6861700718477,1.6963909153578158,1.1372340143695403,2.739278183071563
195,1.2281181194856166,17.4,3.4,18.18530348375128,2.2573586904551726,1.111182090250768,2.6514717380910344
196,0.7477752416597215,17.6,3.4,18.57425486904534,1.597810962065494,1.1445529214272043,2.519562192413099
197,0.07155979848587601,17.4,3.4,18.99014873883985,1.0120029269680442,1.5940892433039096,2.402400585393609
198,0.6934065089698499,18.0,3.4,18.500316771621627,1.5003597789795835,0.700190062972976,2.2999280442040835
199,0.10240905352216978,18.6,3.0,18.98327795270283,1.0167340712148174,0.40334440945943373,2.0033468142429633
